participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"5e0b388b15ef4037cebdecc9","control-same-slope-different-r","27","same-slope-different-r_response","DEFAULT","completed","","","","100.00","","","{""rank1"":""C"",""rank2"":""B"",""rank3"":""A""}","","24880","24880","","","","","","","","","","","","","same-slope-different-r_response","These three plots have the same slope but different correlations. Rank them from strongest to weakest correlation.","[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""]","[""A"",""B"",""C""]","","ranking","[""1st (strongest correlation)"",""2nd"",""3rd (weakest correlation)""]","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","control-same-slope-different-r","27","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","control-bonus-weak-r","28","bonus-weak-r_response","DEFAULT","completed","","","","100.00","","","B","","50505","50505","","","","","","","","","","","","","bonus-weak-r_response","A scatter plot can have weak correlation and a steep slope at the same time.","[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?","[""A"",""B"",""C""]","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","control-bonus-weak-r","28","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","control-bonus-strong-r","29","bonus-strong-r_response","DEFAULT","completed","","","","100.00","","","C","","12000","12000","","","","","","","","","","","","","bonus-strong-r_response","Among these three positively related plots, only one has both a strong correlation and a nearly flat slope.","[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""]","[""A"",""B"",""C""]","","two-constraint","","Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?","[""A"",""B"",""C""]","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","control-bonus-strong-r","29","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","practice-solutions","30","practice_solutions_viewed","DEFAULT","completed","","","","100.00","","","true","","19782","19782","","","","","","","","","","","","","","","","","","","","","","Practice Solutions","Here are the correct answers for the practice questions. You can review the plots and compare them with your answers before continuing.","[{""title"":""Guess Correlation"",""items"":[{""id"":""Q1"",""imgSrc"":""assets/imgs/control-r-1.png"",""answer"":""r = 0.96""},{""id"":""Q2"",""imgSrc"":""assets/imgs/control-r-2.png"",""answer"":""r = -0.80""},{""id"":""Q3"",""imgSrc"":""assets/imgs/control-r-3.png"",""answer"":""r = 0.05""},{""id"":""Q4"",""imgSrc"":""assets/imgs/control-r-4.png"",""answer"":""r = -0.25""},{""id"":""Q5"",""imgSrc"":""assets/imgs/control-r-5.png"",""answer"":""r = 0.50""},{""id"":""Q6"",""imgSrc"":""assets/imgs/control-r-6.png"",""answer"":""r = -0.50""},{""id"":""Q7"",""imgSrc"":""assets/imgs/control-r-7.png"",""answer"":""r ≈ 0""},{""id"":""Q8"",""imgSrc"":""assets/imgs/control-r-8.png"",""answer"":""r ≈ 0""}]},{""title"":""Guess Slope"",""items"":[{""id"":""Q9"",""imgSrc"":""assets/imgs/control-slope-1.png"",""answer"":""slope = 0.05""},{""id"":""Q10"",""imgSrc"":""assets/imgs/control-slope-2.png"",""answer"":""slope = -0.15""},{""id"":""Q11"",""imgSrc"":""assets/imgs/control-slope-3.png"",""answer"":""slope = -0.60""},{""id"":""Q12"",""imgSrc"":""assets/imgs/control-slope-4.png"",""answer"":""slope = 0.60""},{""id"":""Q13"",""imgSrc"":""assets/imgs/control-slope-5.png"",""answer"":""slope = -3.0""},{""id"":""Q14"",""imgSrc"":""assets/imgs/control-slope-6.png"",""answer"":""slope = 1.50""}]},{""title"":""Comparing Correlation and Slope"",""items"":[{""id"":""Q15-Q16"",""imgSrcs"":[""assets/imgs/control-axis-swap-original.png"",""assets/imgs/control-axis-swap-swapped.png""],""imgLabels"":[""Original"",""After swap""],""answer"":""After swapping the x- and y-axes, the correlation stays the same; the slope changes.""},{""id"":""Q16"",""imgSrcs"":[""assets/imgs/correlation-r+0.53-slope+0.85.png"",""assets/imgs/correlation-r+0.78-slope+0.85.png"",""assets/imgs/correlation-r+0.93-slope+0.85.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""Strongest to weakest correlation: C, B, A.""},{""id"":""Q17"",""prompt"":""Which plot has a weak correlation (|r| < 0.35) AND a steep slope (|slope| > 0.50)?"",""imgSrcs"":[""assets/imgs/bonus-weak-r-A.png"",""assets/imgs/bonus-weak-r-B.png"",""assets/imgs/bonus-weak-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""B""},{""id"":""Q18"",""prompt"":""Which plot has a strong correlation (|r| > 0.80) AND a flat slope (|slope| < 0.30)?"",""imgSrcs"":[""assets/imgs/bonus-strong-r-A.png"",""assets/imgs/bonus-strong-r-B.png"",""assets/imgs/bonus-strong-r-C.png""],""imgLabels"":[""A"",""B"",""C""],""answer"":""C""}]}]","","","","","","",""
"5e0b388b15ef4037cebdecc9","practice-solutions","30","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":29,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment intro","31","additional-questions","DEFAULT","completed","","","","100.00","","","I still don't understand what you want me to learn.  I must have a learning disability, because the way you explain things, and how my brain works, is nowhere close.  I need to know how calculations are made across a variety of outcomes and explained in concrete terms, not just concepts, as you explained.  I need real-world examples and every step of the calculation to be shown, and how you got those numbers.  I think I am too stupid for this test.  If I am, please allow me the opportunity to return this study if it is completely unusable, instead of getting penalized with a rejection.  ","","369233","369233","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment intro","31","windowEvents","DEFAULT","","","","","","","","{""focus"":17,""input"":566,""keydown"":569,""keyup"":566,""mousemove"":249,""mousedown"":20,""mouseup"":20,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment questions part one","32","q-motivation","DEFAULT","completed","","","","100.00","","You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?","No","","66902","66902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment questions part one","32","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","The trend that the overall data is suggesting.  ","","66902","66902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment questions part one","32","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","The rate at which the data is ""moving together.""","","66902","66902","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment questions part one","32","windowEvents","DEFAULT","","","","","","","","{""focus"":9,""input"":77,""keydown"":76,""keyup"":71,""mousemove"":77,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment-guess-slope","33","break","DEFAULT","completed","","","","100.00","","","[]","","5264","5264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","assessment-guess-slope","33","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-3","34","stat_guess","DEFAULT","completed","","","","100.00","","","-0.5","","31193","31193","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-3","34","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".5","","31193","31193","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-3","34","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","31193","31193","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-3.png","slope = -0.50","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-3","34","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":44,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-6","35","stat_guess","DEFAULT","completed","","","","100.00","","",".25","","23214","23214","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-6","35","stat_guess_initial","DEFAULT","completed","","","","100.00","","","2","","23214","23214","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-6","35","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","23214","23214","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-6.png","slope = 0.29","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-6","35","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":3,""mousemove"":51,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-7","36","stat_guess","DEFAULT","completed","","","","100.00","","",".8","","25441","25441","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-7","36","stat_guess_initial","DEFAULT","completed","","","","100.00","","",".8","","25441","25441","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-7","36","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","25441","25441","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-7.png","slope = 0.70","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-7","36","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":2,""keydown"":3,""keyup"":3,""mousemove"":67,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-2","37","stat_guess","DEFAULT","completed","","","","100.00","","","0","","5015","5015","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
"5e0b388b15ef4037cebdecc9","guess-slope-2","37","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","5015","5015","","","","","","","","","What do you think the slope is for this graph?","assets/imgs/guess-slope-2.png","slope = 0.01","slope","stat_guess","","","","","","","","","","","","","","","","","",""
